name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Staphylococcus casei	201828	S	21	0	21	0.00003
Staphylococcus equorum	246432	S	20	11	31	0.00005
Staphylococcus auricularis	29379	S	19	0	19	0.00003
Staphylococcus pseudoxylosus	2282419	S	18	3	21	0.00003
Staphylococcus lutrae	155085	S	16	0	16	0.00003
Staphylococcus ratti	2892440	S	16	0	16	0.00003
Staphylococcus piscifermentans	70258	S	15	0	15	0.00002
Staphylococcus condimenti	70255	S	15	0	15	0.00002
Staphylococcus rostri	522262	S	11	0	11	0.00002
Staphylococcus muscae	1294	S	11	0	11	0.00002
Staphylococcus schleiferi	1295	S	9	0	9	0.00001
Staphylococcus coagulans	74706	S	8	0	8	0.00001
Mammaliicoccus vitulinus	71237	S	15	0	15	0.00002
Mammaliicoccus sciuri	1296	S	11	1	12	0.00002
Mammaliicoccus sp. Dog046	3034233	S	2	0	2	0.00000
Mammaliicoccus lentus	42858	S	1	0	1	0.00000
Salinicoccus sp. Bachu38	3136731	S	2	1	3	0.00000
Macrococcus equipercicus	69967	S	1	0	1	0.00000
Macrococcus armenti	2875764	S	1	0	1	0.00000
Macrococcoides canis	1855823	S	2	0	2	0.00000
Jeotgalicoccus sp. ATCC 8456	946435	S	1	0	1	0.00000
Bacillus cereus	1396	S	14	15	29	0.00005
Bacillus thuringiensis	1428	S	11	0	11	0.00002
Bacillus anthracis	1392	S	7	6	13	0.00002
Bacillus paranthracis	2026186	S	2	0	2	0.00000
Bacillus luti	2026191	S	1	0	1	0.00000
Bacillus pacificus	2026187	S	1	0	1	0.00000
Bacillus velezensis	492670	S	11	0	11	0.00002
Bacillus amyloliquefaciens	1390	S	8	4	12	0.00002
Bacillus siamensis	659243	S	5	0	5	0.00001
Bacillus subtilis	1423	S	7	14	21	0.00003
Bacillus licheniformis	1402	S	1	0	1	0.00000
Bacillus halotolerans	260554	S	1	0	1	0.00000
Bacillus sp. 7D3	2851015	S	3	0	3	0.00000
Bacillus sp. CRB-7	2874284	S	2	0	2	0.00000
Bacillus sp. LJBS17	2859227	S	1	0	1	0.00000
Bacillus sp. PS68	2954716	S	1	3	4	0.00001
Bacillus sp. Lzh-5	2049935	S	1	2	3	0.00000
Bacillus altitudinis	293387	S	3	0	3	0.00000
Bacillus infantis	324767	S	1	0	1	0.00000
Bacillus safensis	561879	S	1	0	1	0.00000
Heyndrickxia oleronia	38875	S	30	0	30	0.00005
Heyndrickxia coagulans	1398	S	5	0	5	0.00001
Lysinibacillus sp. FSL W7-1291	2954544	S	3	0	3	0.00000
Lysinibacillus sp. JNUCC-51	2792479	S	1	0	1	0.00000
Lysinibacillus sphaericus	1421	S	1	0	1	0.00000
Lysinibacillus fusiformis	28031	S	1	0	1	0.00000
Lysinibacillus macroides	33935	S	1	0	1	0.00000
Lysinibacillus pakistanensis	759811	S	1	0	1	0.00000
Priestia megaterium	1404	S	4	0	4	0.00001
Geobacillus thermoleovorans	33941	S	2	2	4	0.00001
Peribacillus psychrosaccharolyticus	1407	S	1	0	1	0.00000
Peribacillus simplex	1478	S	1	0	1	0.00000
Peribacillus muralis	264697	S	1	0	1	0.00000
Rossellomorea marisflavi	189381	S	2	0	2	0.00000
Rossellomorea vietnamensis	218284	S	1	0	1	0.00000
Neobacillus mesonae	1193713	S	1	0	1	0.00000
Neobacillus sp. OS1-33	3070683	S	1	0	1	0.00000
Mesobacillus foraminis	279826	S	1	0	1	0.00000
Mesobacillus subterraneus	285983	S	1	0	1	0.00000
Alkalihalobacillus sp. LMS6	2924034	S	2	0	2	0.00000
Allobacillus halotolerans	570278	S	2	0	2	0.00000
Psychrobacillus glaciei	2283160	S	2	0	2	0.00000
Sutcliffiella sp. FSL R7-0096	2921670	S	1	1	2	0.00000
Radiobacillus deserti	2594883	S	1	0	1	0.00000
Virgibacillus natechei	1216297	S	1	0	1	0.00000
Fervidibacillus halotolerans	2980027	S	1	0	1	0.00000
Lentibacillus sp. CBA3610	2518176	S	1	0	1	0.00000
Anoxybacillus flavithermus	33934	S	1	0	1	0.00000
Gottfriedia acidiceleris	371036	S	1	0	1	0.00000
Paenibacillus polymyxa	1406	S	2	1	3	0.00000
Paenibacillus sp. JNUCC-31	2777983	S	1	1	2	0.00000
Paenibacillus albus	2495582	S	1	0	1	0.00000
Paenibacillus physcomitrellae	1619311	S	1	0	1	0.00000
Brevibacillus brevis	1393	S	1	0	1	0.00000
Brevibacillus agri	51101	S	1	0	1	0.00000
Brevibacillus sp. NSP2.1	3003229	S	1	0	1	0.00000
Sporosarcina sp. Te-1	2818390	S	1	0	1	0.00000
Sporosarcina trichiuri	3056445	S	1	0	1	0.00000
Planococcus sp. MB-3u-03	2058136	S	2	0	2	0.00000
Kurthia sp. YJT4	3049086	S	1	0	1	0.00000
Viridibacillus sp. JNUCC-6	2779527	S	1	0	1	0.00000
Solibacillus sp. FSL H8-0523	2954511	S	1	0	1	0.00000
Chryseomicrobium sp. FSL W7-1435	2921704	S	1	0	1	0.00000
Listeria monocytogenes	1639	S	6	1	7	0.00001
Listeria innocua	1642	S	1	0	1	0.00000
Thermoactinomyces vulgaris	2026	S	1	0	1	0.00000
Laceyella sacchari	37482	S	1	0	1	0.00000
Polycladomyces abyssicola	1125966	S	1	0	1	0.00000
Pullulanibacillus sp. KACC 23026	3028315	S	1	0	1	0.00000
Alicyclobacillus dauci	1475485	S	1	0	1	0.00000
Enterococcus faecium	1352	S	15	5	20	0.00003
Enterococcus faecalis	1351	S	7	0	7	0.00001
Enterococcus avium	33945	S	1	0	1	0.00000
Tetragenococcus halophilus	51669	S	2	0	2	0.00000
Tetragenococcus koreensis	290335	S	2	0	2	0.00000
Streptococcus thermophilus	1308	S	4	2	6	0.00001
Streptococcus agalactiae	1311	S	2	0	2	0.00000
Streptococcus constellatus	76860	S	2	0	2	0.00000
Streptococcus dysgalactiae	1334	S	1	0	1	0.00000
Streptococcus halotolerans	1814128	S	1	0	1	0.00000
Streptococcus suis	1307	S	1	0	1	0.00000
Streptococcus pyogenes	1314	S	1	0	1	0.00000
Streptococcus infantis	68892	S	1	0	1	0.00000
Leuconostoc sp. MTCC 10508	2698683	S	1	1	2	0.00000
Weissella soli	155866	S	1	0	1	0.00000
Weissella ceti	759620	S	1	0	1	0.00000
Latilactobacillus sakei	1599	S	1	0	1	0.00000
Lapidilactobacillus dextrinicus	51664	S	1	0	1	0.00000
Companilactobacillus allii	1847728	S	1	0	1	0.00000
Ligilactobacillus agilis	1601	S	1	0	1	0.00000
Loigolactobacillus coryniformis	1610	S	1	1	2	0.00000
Desemzia incerta	82801	S	2	0	2	0.00000
Granulicatella adiacens	46124	S	1	0	1	0.00000
Marinilactibacillus sp. 15R	1911586	S	1	0	1	0.00000
Aerococcus urinaeequi	51665	S	1	0	1	0.00000
Fundicoccus culcitae	2969821	S	1	0	1	0.00000
Ruoffia tabacinasalis	87458	S	1	0	1	0.00000
Clostridium botulinum	1491	S	1	0	1	0.00000
Clostridium baratii	1561	S	1	0	1	0.00000
Clostridium isatidis	182773	S	1	0	1	0.00000
Clostridium cadaveris	1529	S	1	0	1	0.00000
Caloramator sp. Dgby_cultured_2	3029174	S	1	0	1	0.00000
Acetivibrio thermocellus	1515	S	1	0	1	0.00000
Faecalibacterium taiwanense	3030638	S	1	0	1	0.00000
Anaerotruncus colihominis	169435	S	1	0	1	0.00000
Ethanoligenens harbinense	253239	S	1	0	1	0.00000
Mageeibacillus indolicus	884684	S	1	0	1	0.00000
Thermaerobacter marianensis	73919	S	2	0	2	0.00000
Eubacterium ventriosum	39496	S	1	0	1	0.00000
Proteinivorax hydrogeniformans	1826727	S	1	0	1	0.00000
Desulfitobacterium dehalogenans	36854	S	1	0	1	0.00000
Clostridioides difficile	1496	S	5	5	10	0.00002
Enterocloster clostridioformis	1531	S	1	0	1	0.00000
Lachnoclostridium phytofermentans	66219	S	1	0	1	0.00000
Vallitalea guaymasensis	1185412	S	1	0	1	0.00000
Erysipelothrix piscisicarius	2485784	S	1	0	1	0.00000
Allobaculum mucilyticum	2834459	S	1	0	1	0.00000
Turicibacter sp. H121	1712675	S	1	1	2	0.00000
Catenibacterium mitsuokai	100886	S	1	0	1	0.00000
Selenomonas sp. TAMA-11512	3095337	S	1	0	1	0.00000
Megasphaera elsdenii	907	S	1	0	1	0.00000
endosymbiont 'TC1' of Trimyema compressum	243899	S	1	0	1	0.00000
Parvimonas micra	33033	S	1	0	1	0.00000
Streptomyces sp. ICC1	2099583	S	8	2	10	0.00002
Streptomyces sp. ICC4	2099584	S	2	0	2	0.00000
Streptomyces vinaceusdrappus	67376	S	1	0	1	0.00000
Mycobacterium intracellulare	1767	S	2	0	2	0.00000
Prescottella equi	43767	S	1	0	1	0.00000
Gordonia polyisoprenivorans	84595	S	1	0	1	0.00000
Winkia neuii	33007	S	1	0	1	0.00000
Fannyhessea vaginae	82135	S	1	0	1	0.00000
Eggerthella lenta	84112	S	1	0	1	0.00000
Mycoplasma capricolum	2095	S	1	0	1	0.00000
Spiroplasma ixodetis	2141	S	1	0	1	0.00000
Haploplasma axanthum	29552	S	1	0	1	0.00000
Mycoplasmopsis bovirhinis	29553	S	1	0	1	0.00000
Mesomycoplasma ovipneumoniae	29562	S	1	0	1	0.00000
Candidatus Xianfuyuplasma coldseepsis	2782163	S	1	0	1	0.00000
Euhalothece natronophila	577489	S	1	1	2	0.00000
Leptolyngbya sp. 7M	2812896	S	1	0	1	0.00000
Brevefilum fermentans	1986204	S	1	0	1	0.00000
Dehalogenimonas sp. W	3127115	S	1	0	1	0.00000
Klebsiella pneumoniae	573	S	6	3	9	0.00001
Salmonella enterica	28901	S	3	10	13	0.00002
Escherichia coli	562	S	2	0	2	0.00000
secondary endosymbiont of Trabutina mannipara	1835721	S	1	0	1	0.00000
Enterobacter hormaechei	158836	S	1	2	3	0.00000
Enterobacteriaceae endosymbiont of Neohaemonia nigricornis	2675792	S	1	0	1	0.00000
Buchnera aphidicola	9	S	2	0	2	0.00000
Proteus vulgaris	585	S	1	0	1	0.00000
Providencia rettgeri	587	S	1	0	1	0.00000
Serratia symbiotica	138074	S	1	0	1	0.00000
Shewanella baltica	62322	S	4	0	4	0.00001
Shewanella piezotolerans	404011	S	1	0	1	0.00000
Pseudoalteromonas sp. 3J6	649161	S	2	0	2	0.00000
Acinetobacter sp. GSS19	3020716	S	2	0	2	0.00000
Acinetobacter baumannii	470	S	1	1	2	0.00000
Xanthomonas hortorum	56454	S	2	0	2	0.00000
Xanthomonas citri	346	S	1	0	1	0.00000
Stenotrophomonas maltophilia	40324	S	1	0	1	0.00000
Pseudomonas sp. MPDS	2762896	S	1	0	1	0.00000
Pseudomonas aeruginosa	287	S	1	0	1	0.00000
Stutzerimonas stutzeri	316	S	1	0	1	0.00000
Actinobacillus genomosp. 1	254839	S	2	0	2	0.00000
Aeromonas sp. Ne-1	1675689	S	2	0	2	0.00000
Vibrio sp. HB236076	3232307	S	1	0	1	0.00000
Marinomonas algicola	2773454	S	1	0	1	0.00000
Neptunomonas phycophila	1572645	S	1	0	1	0.00000
Allofrancisella frigidaquae	1085644	S	1	0	1	0.00000
Sulfurifustis variabilis	1675686	S	1	0	1	0.00000
Legionella anisa	28082	S	1	0	1	0.00000
Ralstonia pickettii	329	S	29	7	36	0.00006
Ralstonia mannitolilytica	105219	S	2	0	2	0.00000
Ralstonia solanacearum	305	S	2	0	2	0.00000
Burkholderia glumae	337	S	2	0	2	0.00000
Burkholderia contaminans	488447	S	2	0	2	0.00000
Undibacterium parvum	401471	S	1	0	1	0.00000
Massilia violaceinigra	2045208	S	1	0	1	0.00000
Neisseria gonorrhoeae	485	S	2	0	2	0.00000
Neisseria sp. Marseille-Q5346	2972775	S	1	0	1	0.00000
Laribacter hongkongensis	168471	S	2	0	2	0.00000
Candidatus Nasuia deltocephalinicola	1160784	S	1	0	1	0.00000
Wolbachia endosymbiont (group A) of Scambus nigricans	2954055	S	1	0	1	0.00000
Bartonella krasnovii	2267275	S	1	0	1	0.00000
Mesorhizobium sp. M1A.F.Ca.IN.022.06.1.1	2493680	S	1	0	1	0.00000
Rhizobium leguminosarum	384	S	1	0	1	0.00000
Pararhodospirillum photometricum	1084	S	1	0	1	0.00000
Sulfitobacter dubius	218673	S	1	0	1	0.00000
Abyssalbus ytuae	2926907	S	2	0	2	0.00000
Cellulophaga baltica	76594	S	1	0	1	0.00000
Cellulophaga sp. HaHaR_3_176	1942464	S	1	0	1	0.00000
Aquimarina sp. BL5	1714860	S	1	0	1	0.00000
Zobellia laminariae	248906	S	1	0	1	0.00000
Kaistella antarctica	266748	S	1	0	1	0.00000
Porphyromonas asaccharolytica	28123	S	1	0	1	0.00000
Prevotella sp. E9-3	2913621	S	1	0	1	0.00000
Maribellus comscasis	2681766	S	1	0	1	0.00000
Cardinium endosymbiont of Philonthus spinipes	3077941	S	1	0	1	0.00000
Pontibacter sp. G13	3074898	S	1	0	1	0.00000
Sphingobacterium spiritivorum	258	S	1	0	1	0.00000
Chloroherpeton thalassium	100716	S	1	0	1	0.00000
Pseudogemmatithrix spongiicola	3062599	S	1	0	1	0.00000
Helicobacter canadensis	123841	S	10	0	10	0.00002
Helicobacter pylori	210	S	1	0	1	0.00000
Campylobacter coli	195	S	3	0	3	0.00000
Campylobacter sp. CFSAN093238	2572084	S	1	0	1	0.00000
Sulfurimonas marina	2590551	S	1	0	1	0.00000
Caminibacter mediatlanticus	291048	S	1	0	1	0.00000
Fusobacterium necrophorum	859	S	1	0	1	0.00000
Fusobacterium vincentii	155615	S	1	0	1	0.00000
Sneathia vaginalis	187101	S	2	0	2	0.00000
Leptospira santarosai	28183	S	1	0	1	0.00000
Thermosipho melanesiensis	46541	S	1	0	1	0.00000
Candidatus Bipolaricaulis anaerobius	2026885	S	1	0	1	0.00000
Alienimonas californiensis	2527989	S	1	0	1	0.00000
Maridesulfovibrio sp.	2795000	S	1	0	1	0.00000
Micavibrio aeruginosavorus	349221	S	1	0	1	0.00000
Homo sapiens	9606	S	109	0	109	0.00018
Saccharolobus shibatae	2286	S	38	0	38	0.00006
Triavirus SLT	130478	S	90	215	305	0.00050
Peeveelvirus PVL	2846271	S	45	89	134	0.00022
Peeveelvirus PV83	2846269	S	1	2	3	0.00000
Biseptimavirus IME136101	2846260	S	28	2225	2253	0.00368
Biseptimavirus bv77	259901	S	1	4	5	0.00001
Biseptimavirus P282	2846266	S	1	42	43	0.00007
Biseptimavirus StauST3984	2846295	S	1	30	31	0.00005
Evevirus ev239	2955874	S	4	1	5	0.00001
Heterosigma akashiwo virus 01	97195	S	1	0	1	0.00000
