name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Macrococcus epidermidis	1902580	S	1	1	2	0.00000
Salinicoccus sp. Bachu38	3136731	S	2	2	4	0.00000
Nosocomiicoccus ampullae	489910	S	3	0	3	0.00000
Nosocomiicoccus massiliensis	1232430	S	1	0	1	0.00000
Bacillus velezensis	492670	S	54	3	57	0.00003
Bacillus siamensis	659243	S	14	0	14	0.00001
Bacillus amyloliquefaciens	1390	S	3	3	6	0.00000
Bacillus subtilis	1423	S	22	12	34	0.00002
Bacillus vallismortis	72361	S	2	0	2	0.00000
Bacillus licheniformis	1402	S	1	0	1	0.00000
Bacillus cereus	1396	S	28	17	45	0.00002
Bacillus thuringiensis	1428	S	26	32	58	0.00003
Bacillus anthracis	1392	S	18	14	32	0.00002
Bacillus mycoides	1405	S	6	0	6	0.00000
Bacillus pseudomycoides	64104	S	4	0	4	0.00000
Bacillus paranthracis	2026186	S	3	0	3	0.00000
Bacillus pacificus	2026187	S	2	0	2	0.00000
Bacillus toyonensis	155322	S	1	0	1	0.00000
Bacillus manliponensis	574376	S	1	0	1	0.00000
Bacillus cytotoxicus	580165	S	1	0	1	0.00000
Bacillus sp. ABP14	1892404	S	1	0	1	0.00000
Bacillus tropicus	2026188	S	1	0	1	0.00000
Bacillus sp. T3	467262	S	4	0	4	0.00000
Bacillus sp. KH172YL63	2709784	S	2	0	2	0.00000
Bacillus sp. PS68	2954716	S	2	4	6	0.00000
Bacillus sp. Lzh-5	2049935	S	2	2	4	0.00000
Bacillus sp. JNUCC-22	2842457	S	1	0	1	0.00000
Bacillus sp. NSP9.1	1071078	S	1	0	1	0.00000
Bacillus sp. DX3.1	3052091	S	1	0	1	0.00000
Bacillus sp. LJBS17	2859227	S	1	0	1	0.00000
Bacillus sp. CRB-7	2874284	S	1	0	1	0.00000
Bacillus sp. ms-22	2683680	S	1	0	1	0.00000
Bacillus sp. S3	486398	S	1	0	1	0.00000
Bacillus sp. Y1	352858	S	1	0	1	0.00000
Bacillus sp. OxB-1	98228	S	1	0	1	0.00000
Bacillus altitudinis	293387	S	9	0	9	0.00000
Bacillus safensis	561879	S	3	0	3	0.00000
Bacillus fonticola	2728853	S	1	0	1	0.00000
Bacillus methanolicus	1471	S	1	0	1	0.00000
Bacillus carboniphilus	86663	S	1	0	1	0.00000
Lysinibacillus sp. FSL W7-1291	2954544	S	4	0	4	0.00000
Lysinibacillus sp. Ag94	2936682	S	1	0	1	0.00000
Lysinibacillus fusiformis	28031	S	4	0	4	0.00000
Lysinibacillus timonensis	2086577	S	4	0	4	0.00000
Lysinibacillus sphaericus	1421	S	1	1	2	0.00000
Lysinibacillus louembei	1470088	S	1	0	1	0.00000
Priestia megaterium	1404	S	7	0	7	0.00000
Priestia flexa	86664	S	2	0	2	0.00000
Priestia aryabhattai	412384	S	1	0	1	0.00000
Niallia taxi	2499688	S	8	0	8	0.00000
Niallia circulans	1397	S	1	0	1	0.00000
Niallia sp. RD1	2962858	S	1	0	1	0.00000
Psychrobacillus glaciei	2283160	S	8	0	8	0.00000
Heyndrickxia coagulans	1398	S	5	1	6	0.00000
Heyndrickxia oleronia	38875	S	1	0	1	0.00000
Virgibacillus sp. Bac330	2419841	S	1	0	1	0.00000
Virgibacillus sp. NKC19-16	2831673	S	1	0	1	0.00000
Virgibacillus pantothenticus	1473	S	1	0	1	0.00000
Virgibacillus necropolis	163877	S	1	0	1	0.00000
Virgibacillus natechei	1216297	S	1	0	1	0.00000
Rossellomorea marisflavi	189381	S	2	0	2	0.00000
Rossellomorea vietnamensis	218284	S	2	0	2	0.00000
Rossellomorea sp. KS-H15a	2963940	S	1	0	1	0.00000
Neobacillus sp. FSL H8-0543	2954672	S	2	0	2	0.00000
Neobacillus sp. 114	3048535	S	1	0	1	0.00000
Neobacillus sp. PS3-34	3070678	S	1	0	1	0.00000
Neobacillus mesonae	1193713	S	1	0	1	0.00000
Mesobacillus foraminis	279826	S	4	0	4	0.00000
Mesobacillus jeotgali	129985	S	1	0	1	0.00000
Radiobacillus deserti	2594883	S	3	1	4	0.00000
Anoxybacillus sp. PDR2	1636720	S	2	0	2	0.00000
Anoxybacillus amylolyticus	294699	S	1	0	1	0.00000
Peribacillus simplex	1478	S	1	0	1	0.00000
Peribacillus asahii	228899	S	1	0	1	0.00000
Peribacillus muralis	264697	S	1	0	1	0.00000
Geobacillus thermoleovorans	33941	S	2	0	2	0.00000
Halobacillus litoralis	45668	S	1	0	1	0.00000
Halobacillus amylolyticus	2932259	S	1	0	1	0.00000
Shouchella hunanensis	766894	S	2	0	2	0.00000
Cytobacillus firmus	1399	S	1	0	1	0.00000
Cytobacillus kochii	859143	S	1	0	1	0.00000
Metabacillus halosaccharovorans	930124	S	1	0	1	0.00000
Metabacillus sp. B2-18	2897333	S	1	0	1	0.00000
Paraliobacillus zengyii	2213194	S	2	0	2	0.00000
Caldifermentibacillus hisashii	996558	S	2	0	2	0.00000
Pradoshia sp. D12	2651284	S	1	0	1	0.00000
Ectobacillus sp. JY-23	2933872	S	1	0	1	0.00000
Parageobacillus caldoxylosilyticus	81408	S	1	0	1	0.00000
Evansella cellulosilytica	1413	S	1	0	1	0.00000
Domibacillus sp. DTU_2020_1001157_1_SI_ALB_TIR_016	3077789	S	1	0	1	0.00000
Lentibacillus sp. CBA3610	2518176	S	1	0	1	0.00000
Pontibacillus sp. HMF3514	2692425	S	1	0	1	0.00000
Anaerobacillus isosaccharinicus	1532552	S	1	0	1	0.00000
Fervidibacillus halotolerans	2980027	S	1	0	1	0.00000
Sutcliffiella cohnii	33932	S	1	0	1	0.00000
Gracilibacillus salitolerans	2663022	S	1	0	1	0.00000
Paenibacillus sp. BIHB 4019	1870819	S	1	0	1	0.00000
Paenibacillus sp. FSL H8-0079	2921375	S	1	0	1	0.00000
Paenibacillus sp. FSL F4-0097	2921369	S	1	2	3	0.00000
Paenibacillus sp. FSL K6-1096	2921460	S	1	0	1	0.00000
Paenibacillus sp. FSL K6-1122	2954512	S	1	0	1	0.00000
Paenibacillus physcomitrellae	1619311	S	7	0	7	0.00000
Paenibacillus polymyxa	1406	S	6	1	7	0.00000
Paenibacillus algicola	2565926	S	2	0	2	0.00000
Paenibacillus albus	2495582	S	1	0	1	0.00000
Paenibacillus cellulosilyticus	375489	S	1	0	1	0.00000
Paenibacillus antarcticus	253703	S	1	0	1	0.00000
Paenibacillus mucilaginosus	61624	S	1	0	1	0.00000
Paenibacillus durus	44251	S	1	0	1	0.00000
Brevibacillus laterosporus	1465	S	1	0	1	0.00000
Brevibacillus sp. NSP2.1	3003229	S	1	0	1	0.00000
Aneurinibacillus uraniidurans	2966586	S	1	2	3	0.00000
Sporosarcina sp. Marseille-Q4943	2942204	S	4	1	5	0.00000
Sporosarcina sp. P37	1930546	S	1	0	1	0.00000
Sporosarcina sp. Te-1	2818390	S	1	0	1	0.00000
Sporosarcina trichiuri	3056445	S	4	0	4	0.00000
Sporosarcina thermotolerans	633404	S	3	1	4	0.00000
Planococcus sp. MB-3u-03	2058136	S	2	0	2	0.00000
Planococcus sp. PAMC 21323	1526927	S	1	0	1	0.00000
Planococcus sp. 107-1	2908840	S	1	0	1	0.00000
Planococcus lenghuensis	2213202	S	2	0	2	0.00000
Solibacillus silvestris	76853	S	3	1	4	0.00000
Solibacillus sp. FSL H8-0523	2954511	S	1	0	1	0.00000
Chryseomicrobium sp. FSL W7-1435	2921704	S	2	0	2	0.00000
Ureibacillus thermophilus	367743	S	1	0	1	0.00000
Paenisporosarcina antarctica	417367	S	1	0	1	0.00000
Listeria monocytogenes	1639	S	14	0	14	0.00001
Listeria innocua	1642	S	3	0	3	0.00000
Listeria welshimeri	1643	S	1	0	1	0.00000
Brochothrix thermosphacta	2756	S	1	0	1	0.00000
Gemella haemolysans	1379	S	2	3	5	0.00000
Gemella sp. zg-570	2840371	S	2	0	2	0.00000
Thermoactinomyces vulgaris	2026	S	2	0	2	0.00000
Kroppenstedtia eburnea	714067	S	2	0	2	0.00000
Polycladomyces abyssicola	1125966	S	2	0	2	0.00000
Pullulanibacillus sp. KACC 23026	3028315	S	2	0	2	0.00000
Hydrogenibacillus sp. N12	2866627	S	1	0	1	0.00000
Alicyclobacillus acidocaldarius	405212	S	1	0	1	0.00000
Alicyclobacillus dauci	1475485	S	1	0	1	0.00000
Abyssicoccus albus	1817405	S	2	0	2	0.00000
Lactobacillus johnsonii	33959	S	2	1	3	0.00000
Lactobacillus sp. CBA3605	2099788	S	1	0	1	0.00000
Lactobacillus acetotolerans	1600	S	1	0	1	0.00000
Lactobacillus terrae	2269374	S	1	0	1	0.00000
Lactobacillus panisapium	2012495	S	1	0	1	0.00000
Lactobacillus iners	147802	S	1	0	1	0.00000
Lactobacillus acidophilus	1579	S	1	0	1	0.00000
Lactobacillus taiwanensis	508451	S	1	1	2	0.00000
Ligilactobacillus salivarius	1624	S	5	0	5	0.00000
Ligilactobacillus agilis	1601	S	2	0	2	0.00000
Lacticaseibacillus zeae	57037	S	3	0	3	0.00000
Lacticaseibacillus paracasei	1597	S	2	5	7	0.00000
Weissella soli	155866	S	1	0	1	0.00000
Weissella koreensis	165096	S	1	0	1	0.00000
Weissella jogaejeotgali	1631871	S	1	0	1	0.00000
Weissella sagaensis	2559928	S	1	0	1	0.00000
Pediococcus pentosaceus	1255	S	3	0	3	0.00000
Levilactobacillus brevis	1580	S	2	0	2	0.00000
Levilactobacillus yonginensis	1054041	S	1	0	1	0.00000
Leuconostoc sp. MTCC 10508	2698683	S	3	0	3	0.00000
Companilactobacillus crustorum	392416	S	2	0	2	0.00000
Companilactobacillus paralimentarius	83526	S	1	0	1	0.00000
Fructilactobacillus fructivorans	1614	S	2	0	2	0.00000
Periweissella cryptocerci	2506420	S	2	0	2	0.00000
Latilactobacillus sakei	1599	S	2	0	2	0.00000
Lactiplantibacillus pentosus	1589	S	1	0	1	0.00000
Lactiplantibacillus plantarum	1590	S	1	0	1	0.00000
Limosilactobacillus fermentum	1613	S	1	0	1	0.00000
Limosilactobacillus vaginalis	1633	S	1	0	1	0.00000
Amylolactobacillus amylophilus	1603	S	1	0	1	0.00000
Oenococcus oeni	1247	S	1	0	1	0.00000
Apilactobacillus bombintestini	2419772	S	1	0	1	0.00000
Loigolactobacillus coryniformis	1610	S	1	0	1	0.00000
Streptococcus infantis	68892	S	11	0	11	0.00001
Streptococcus thermophilus	1308	S	8	11	19	0.00001
Streptococcus agalactiae	1311	S	4	3	7	0.00000
Streptococcus pyogenes	1314	S	4	0	4	0.00000
Streptococcus anginosus	1328	S	1	0	1	0.00000
Streptococcus intermedius	1338	S	1	0	1	0.00000
Streptococcus constellatus	76860	S	1	0	1	0.00000
Streptococcus dysgalactiae	1334	S	2	1	3	0.00000
Streptococcus equi	1336	S	1	0	1	0.00000
Streptococcus halichoeri	254785	S	2	0	2	0.00000
Streptococcus suis	1307	S	2	0	2	0.00000
Streptococcus iniae	1346	S	2	0	2	0.00000
Streptococcus oralis	1303	S	1	0	1	0.00000
Streptococcus alactolyticus	29389	S	1	0	1	0.00000
Streptococcus mitis	28037	S	1	0	1	0.00000
Streptococcus sanguinis	1305	S	1	0	1	0.00000
Streptococcus pneumoniae	1313	S	1	0	1	0.00000
Streptococcus mutans	1309	S	1	0	1	0.00000
Lactococcus cremoris	1359	S	1	0	1	0.00000
Lactococcus garvieae	1363	S	1	0	1	0.00000
Lactococcus raffinolactis	1366	S	1	0	1	0.00000
Enterococcus faecalis	1351	S	12	4	16	0.00001
Enterococcus faecium	1352	S	11	1	12	0.00001
Enterococcus raffinosus	71452	S	1	0	1	0.00000
Enterococcus wangshanyuanii	2005703	S	1	0	1	0.00000
Vagococcus teuberi	519472	S	2	0	2	0.00000
Vagococcus coleopterorum	2714946	S	2	0	2	0.00000
Vagococcus hydrophili	2714947	S	1	0	1	0.00000
Tetragenococcus halophilus	51669	S	2	0	2	0.00000
Desemzia incerta	82801	S	2	1	3	0.00000
Granulicatella adiacens	46124	S	2	0	2	0.00000
Jeotgalibaca ciconiae	2496265	S	1	0	1	0.00000
Fundicoccus culcitae	2969821	S	3	0	3	0.00000
Aerococcus sanguinicola	119206	S	1	1	2	0.00000
Ruoffia tabacinasalis	87458	S	1	0	1	0.00000
Clostridium perfringens	1502	S	8	0	8	0.00000
Clostridium botulinum	1491	S	1	0	1	0.00000
Clostridium saccharoperbutylacetonicum	36745	S	1	0	1	0.00000
Clostridium estertheticum	238834	S	1	0	1	0.00000
Clostridium beijerinckii	1520	S	1	0	1	0.00000
Clostridium gelidum	704125	S	1	0	1	0.00000
Clostridium bornimense	1216932	S	1	0	1	0.00000
Crassaminicella profunda	1286698	S	2	0	2	0.00000
Crassaminicella thermophila	2599308	S	1	0	1	0.00000
Ruminococcus bovis	2564099	S	1	0	1	0.00000
Acetivibrio thermocellus	1515	S	1	0	1	0.00000
Flavonifractor plautii	292800	S	1	0	1	0.00000
Mageeibacillus indolicus	884684	S	1	0	1	0.00000
Paludicola sp. MB14-C6	3070656	S	1	0	1	0.00000
Caproiciproducens sp. CPB-2	3030017	S	1	1	2	0.00000
Eubacterium ventriosum	39496	S	1	0	1	0.00000
Desulfotomaculum nigrificans	1565	S	1	0	1	0.00000
Clostridioides difficile	1496	S	12	6	18	0.00001
Tepidibacter hydrothermalis	3036126	S	1	0	1	0.00000
Romboutsia sp. 13368	2708053	S	1	0	1	0.00000
Intestinibacter bartlettii	261299	S	1	0	1	0.00000
Serpentinicella alkaliphila	1734049	S	2	0	2	0.00000
Mediterraneibacter gnavus	33038	S	1	3	4	0.00000
Candidatus Epulonipiscium viviparus	420336	S	1	0	1	0.00000
Lacrimispora xylanisolvens	384636	S	1	0	1	0.00000
Coprococcus comes	410072	S	1	0	1	0.00000
Anaeromicropila herbilytica	2785025	S	1	0	1	0.00000
Butyrivibrio proteoclasticus	43305	S	1	0	1	0.00000
Herbinix luporum	1679721	S	1	0	1	0.00000
Simiaoa sunii	2763672	S	1	0	1	0.00000
Petrocella atlantisensis	2173034	S	1	0	1	0.00000
Cellulosilyticum lentocellum	29360	S	1	0	1	0.00000
Anaerotignum propionicum	28446	S	1	0	1	0.00000
Acetohalobium arabaticum	28187	S	2	0	2	0.00000
Thermoanaerobacterium sp. CMT5567-10	3061989	S	1	1	2	0.00000
Monoglobus pectinilyticus	1981510	S	2	0	2	0.00000
Natranaerobius thermophilus	375929	S	1	0	1	0.00000
Erysipelothrix piscisicarius	2485784	S	2	0	2	0.00000
Erysipelothrix rhusiopathiae	1648	S	1	0	1	0.00000
Solobacterium moorei	102148	S	2	0	2	0.00000
Amedibacterium intestinale	2583452	S	1	0	1	0.00000
Turicibacter sp. TJ11	2806443	S	1	1	2	0.00000
Acidaminococcus intestini	187327	S	2	0	2	0.00000
Phascolarctobacterium faecium	33025	S	1	0	1	0.00000
Methylomusa anaerophila	1930071	S	1	0	1	0.00000
Veillonella parvula	29466	S	1	0	1	0.00000
Caloranaerobacter azorensis	116090	S	1	0	1	0.00000
Candidatus Contubernalis alkalaceticus	338645	S	1	0	1	0.00000
Anabaena sp. WA102	1647413	S	118	2	120	0.00007
Oscillatoria acuminata	118323	S	3	0	3	0.00000
Moorena producens	1155739	S	3	0	3	0.00000
Planktothrix agardhii	1160	S	2	1	3	0.00000
Crocosphaera subtropica	2546360	S	1	0	1	0.00000
Leptolyngbya sp. 7M	2812896	S	1	0	1	0.00000
Trichocoleus desertorum	1481672	S	1	0	1	0.00000
Synechococcus sp. CC9311	64471	S	1	0	1	0.00000
Thermosynechococcus sichuanensis	3161974	S	1	0	1	0.00000
Streptomyces sp. ICC4	2099584	S	28	2	30	0.00002
Streptomyces sp. ICC1	2099583	S	13	0	13	0.00001
Streptomyces sp. NBC_00343	2975719	S	1	0	1	0.00000
Streptomyces sp. NBC_01244	2903797	S	1	0	1	0.00000
Streptomyces sp. NBC_00316	2975710	S	1	0	1	0.00000
Streptomyces sp. NL15-2K	376149	S	1	0	1	0.00000
Streptomyces vinaceusdrappus	67376	S	12	1	13	0.00001
Streptomyces armeniacus	83291	S	5	0	5	0.00000
Streptomyces anulatus	1892	S	1	0	1	0.00000
Streptomyces sudanensis	436397	S	1	0	1	0.00000
Streptomyces mobaraensis	35621	S	1	1	2	0.00000
Mycobacterium sp. DL440	2675523	S	8	0	8	0.00000
Mycobacterium sp. DL592	2675524	S	3	0	3	0.00000
Mycobacterium intracellulare	1767	S	5	0	5	0.00000
Mycolicibacterium austroafricanum	39687	S	4	0	4	0.00000
Mycolicibacterium crocinum	388459	S	1	0	1	0.00000
Prescottella equi	43767	S	9	0	9	0.00000
Rhodococcus aetherivorans	191292	S	2	0	2	0.00000
Corynebacterium glutamicum	1718	S	1	3	4	0.00000
Corynebacterium massiliense	441501	S	1	0	1	0.00000
Corynebacterium incognita	2754725	S	1	0	1	0.00000
Gordonia polyisoprenivorans	84595	S	1	0	1	0.00000
Arthrobacter crystallopoietes	37928	S	1	0	1	0.00000
Sanguibacter sp. HDW7	2714931	S	1	0	1	0.00000
Homoserinibacter sp. YIM 151385	2985506	S	1	0	1	0.00000
Plantactinospora sp. BB1	2071627	S	3	0	3	0.00000
Eggerthella lenta	84112	S	1	1	2	0.00000
Thermoleophilum album	29539	S	1	0	1	0.00000
Mycoplasma capricolum	2095	S	6	1	7	0.00000
Mycoplasma seminis	512749	S	2	0	2	0.00000
Mycoplasma sp. SG1	2810348	S	1	0	1	0.00000
Candidatus Hepatoplasma crinochetorum	295596	S	1	0	1	0.00000
Paulownia witches'-broom phytoplasma	39647	S	1	4	5	0.00000
Mariniplasma anaerobium	2735436	S	1	0	1	0.00000
Haploplasma axanthum	29552	S	1	0	1	0.00000
Spiroplasma endosymbiont of Ammophila pubescens	3066315	S	1	2	3	0.00000
Spiroplasma ixodetis	2141	S	2	0	2	0.00000
Mesoplasma lactucae	138853	S	1	0	1	0.00000
Mycoplasmopsis bovis	28903	S	8	2	10	0.00001
Mycoplasmopsis californica	2113	S	2	0	2	0.00000
Metamycoplasma hominis	2098	S	1	0	1	0.00000
Ureaplasma diversum	42094	S	1	0	1	0.00000
Hujiaoplasma nucleasis	2725268	S	3	0	3	0.00000
Brevefilum fermentans	1986204	S	1	0	1	0.00000
Caldilinea aerophila	133453	S	1	0	1	0.00000
Allomeiothermus silvanus	52022	S	1	0	1	0.00000
Capsulimonas corticalis	2219043	S	1	0	1	0.00000
Fimbriimonas ginsengisoli	1005039	S	1	0	1	0.00000
Vulcanimicrobium alpinum	3016050	S	1	0	1	0.00000
Escherichia coli	562	S	31	6	37	0.00002
Klebsiella pneumoniae	573	S	18	2	20	0.00001
Klebsiella variicola	244366	S	1	0	1	0.00000
Salmonella enterica	28901	S	6	6	12	0.00001
Salmonella sp. SJTUF14178	2745895	S	1	6	7	0.00000
Enterobacter hormaechei	158836	S	3	1	4	0.00000
Enterobacter ludwigii	299767	S	1	0	1	0.00000
Enterobacter bugandensis	881260	S	1	0	1	0.00000
Candidatus Tachikawaea gelatinosa	1410383	S	1	0	1	0.00000
Buchnera aphidicola	9	S	5	0	5	0.00000
Erwinia pyrifoliae	79967	S	1	0	1	0.00000
Providencia rettgeri	587	S	1	1	2	0.00000
Arsenophonus nasoniae	638	S	2	0	2	0.00000
Serratia sp. 3ACOL1	2448483	S	1	0	1	0.00000
Serratia symbiotica	138074	S	1	0	1	0.00000
Pseudoalteromonas sp. 3J6	649161	S	7	0	7	0.00000
Pseudoalteromonas translucida	166935	S	1	0	1	0.00000
Shewanella sp. KX20019	2803864	S	2	0	2	0.00000
Shewanella baltica	62322	S	1	0	1	0.00000
Paraglaciecola sp. L1A13	2686359	S	1	0	1	0.00000
Alteromonas pelagimontana	1858656	S	1	0	1	0.00000
Cognaticolwellia beringensis	1967665	S	1	0	1	0.00000
Vreelandella venusta	44935	S	10	0	10	0.00001
Cobetia amphilecti	1055104	S	1	0	1	0.00000
Venatoribacter cucullus	2661630	S	1	0	1	0.00000
Pseudomonas sp. MPDS	2762896	S	1	0	1	0.00000
Pseudomonas sp. C27(2019)	2604941	S	1	0	1	0.00000
Pseudomonas sp. TCU-HL1	1856685	S	1	0	1	0.00000
Pseudomonas putida	303	S	2	0	2	0.00000
Pseudomonas asiatica	2219225	S	1	0	1	0.00000
Pseudomonas aeruginosa	287	S	1	0	1	0.00000
Entomomonas asaccharolytica	2785331	S	1	0	1	0.00000
Stutzerimonas stutzeri	316	S	1	0	1	0.00000
Aeromonas sp. Ne-1	1675689	S	5	0	5	0.00000
Aeromonas salmonicida	645	S	2	0	2	0.00000
Aeromonas hydrophila	644	S	1	0	1	0.00000
Vibrio metoecus	1481663	S	1	0	1	0.00000
Vibrio sp. B1FLJ16	2751178	S	1	0	1	0.00000
Vibrio atlanticus	693153	S	1	0	1	0.00000
Photobacterium damselae	38293	S	2	0	2	0.00000
Aliivibrio salmonicida	40269	S	1	0	1	0.00000
Acinetobacter baumannii	470	S	2	1	3	0.00000
Acinetobacter nosocomialis	106654	S	1	0	1	0.00000
Acinetobacter schindleri	108981	S	1	0	1	0.00000
Moraxella catarrhalis	480	S	1	0	1	0.00000
[Haemophilus] ducreyi	730	S	1	0	1	0.00000
Pasteurella multocida	747	S	1	0	1	0.00000
Actinobacillus pleuropneumoniae	715	S	1	0	1	0.00000
Mannheimia pernigra	111844	S	1	0	1	0.00000
Gallibacterium salpingitidis	505341	S	1	0	1	0.00000
Xanthomonas translucens	343	S	1	0	1	0.00000
Xanthomonas albilineans	29447	S	1	0	1	0.00000
Xanthomonas citri	346	S	1	0	1	0.00000
Xylella fastidiosa	2371	S	1	0	1	0.00000
Francisella frigiditurris	1542390	S	1	0	1	0.00000
Allofrancisella frigidaquae	1085644	S	1	0	1	0.00000
Methylophaga pinxianii	2881052	S	1	0	1	0.00000
Thiohalobacter sp. IOR34	3057176	S	1	0	1	0.00000
Sulfurifustis variabilis	1675686	S	1	0	1	0.00000
Ralstonia pickettii	329	S	35	2	37	0.00002
Ralstonia sp. CP	3231757	S	18	1	19	0.00001
Ralstonia mannitolilytica	105219	S	2	0	2	0.00000
Ralstonia solanacearum	305	S	2	0	2	0.00000
Polynucleobacter ibericus	1819725	S	1	0	1	0.00000
Polynucleobacter sp. AP-Nino-20-G2	2576917	S	1	0	1	0.00000
Paraburkholderia sp. IMGN_8	3136564	S	1	0	1	0.00000
Rugamonas sp. DEMB1	3039386	S	2	0	2	0.00000
Neisseria bacilliformis	267212	S	1	0	1	0.00000
Snodgrassella communis	2946699	S	1	0	1	0.00000
Chitinimonas koreensis	356302	S	1	0	1	0.00000
Chitinimonas arctica	2594795	S	1	0	1	0.00000
Laribacter hongkongensis	168471	S	1	0	1	0.00000
Brucella sp. 1315	2975050	S	8	5	13	0.00001
Bartonella krasnovii	2267275	S	5	0	5	0.00000
